3124,Agnes Browne,1999,R,03 Mar 2000,92 min,"Comedy, Drama, Romance",Anjelica Huston,"Brendan O'Carroll (novel), John Goldsmith (screenplay), Brendan O'Carroll (screenplay)","Anjelica Huston, Marion O'Dwyer, Niall O'Shea, Ciaran Owens","The unexpected death of her husband sends a woman and her seven children, ages 2-14, into emotional turmoil and financial crisis in 1967 Dublin. She is forced to borrow money from a ...","English, French","USA, Ireland",https://m.media-amazon.com/images/M/MV5BMDYwOTEzMTAtMjM5Mi00YjY5LThhMjgtMjI2MWFkZGRmZmYxXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_SX300.jpg,6.6,"2,022",tt0160509
3125,The End of the Affair,1999,R,21 Jan 2000,102 min,"Drama, Romance",Neil Jordan,"Graham Greene (novel), Neil Jordan (screenplay)","Ralph Fiennes, Stephen Rea, Julianne Moore, Heather-Jay Jones",A desperate man tries to find out why his beloved left him years ago.,English,"UK, USA",https://m.media-amazon.com/images/M/MV5BYzhkNDRkMDctYTcxMy00MTI3LWI5ODQtZWNkYWQ2ZjA2ZDk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7.1,"21,707",tt0172396
3126,The End of the Affair,1955,Not Rated,01 May 1955,105 min,"Drama, Romance",Edward Dmytryk,"Graham Greene (from the novel by), Lenore J. Coffee (screenplay)","Deborah Kerr, Van Johnson, John Mills, Peter Cushing","In WW2 London, a writer falls in-love with the wife of a British civil servant but both men suspect her of infidelity with yet another man.",English,"UK, USA",https://m.media-amazon.com/images/M/MV5BZDhjZWQ0MjktYTQ4Mi00YjFiLWFlNDAtNTBkZmE2NTM3MDZlXkEyXkFqcGdeQXVyMTk2MzI2Ng@@._V1_SX300.jpg,6.7,"1,156",tt0048034
3127,Holy Smoke,1999,R,18 Feb 2000,115 min,"Comedy, Drama",Jane Campion,"Anna Campion, Jane Campion","Kate Winslet, Harvey Keitel, Julie Hamilton, Sophie Lee","Ruth's been brainwashed by a guru in Delhi, India. Her parents in Sydney hire a specialist in reversing this. Ruth is tricked to return to Australia and is isolated in an outback cabin with the specialist. It gets messy.","English, Hindi","USA, Australia",https://m.media-amazon.com/images/M/MV5BOTRhYTVlZTQtM2IzYi00NWEyLThkNjMtMjM5ZTU1ZGMxMGYwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg,5.9,"14,051",tt0144715
3128,A Map of the World,1999,R,21 Jan 2000,125 min,Drama,Scott Elliott,"Jane Hamilton (novel), Peter Hedges (screenplay), Polly Platt (screenplay)","Sigourney Weaver, Dara Perlmutter, David Strathairn, Kayla Perlmutter",A woman's life falls apart after she's blamed for an accident on her property.,English,"USA, Germany",https://m.media-amazon.com/images/M/MV5BMzg1Y2FkZjUtNWUyZC00MjVjLThjNjItOTE1NWExOWJmNjU1XkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg,6.6,"4,092",tt0160513
3129,Sweet and Lowdown,1999,PG-13,10 Mar 2000,95 min,"Comedy, Drama, Music",Woody Allen,Woody Allen,"Woody Allen, Ben Duncan, Daniel Okrent, Dan Moran","In the 1930s, jazz guitarist Emmet Ray idolizes Django Reinhardt, faces gangsters and falls in love with a mute woman.",English,USA,https://m.media-amazon.com/images/M/MV5BMjE2MzA5MDQ4NV5BMl5BanBnXkFtZTgwNjI4ODQxMDE@._V1_SX300.jpg,7.2,"32,501",tt0158371
3130,The Bonfire of the Vanities,1990,R,21 Dec 1990,125 min,"Comedy, Drama, Romance",Brian De Palma,"Michael Cristofer (screenplay), Tom Wolfe (novel)","Tom Hanks, Bruce Willis, Melanie Griffith, Kim Cattrall","After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight and attracting the interest of a down and out reporter.",English,USA,https://m.media-amazon.com/images/M/MV5BMTc4MzEzMjc0Nl5BMl5BanBnXkFtZTgwNzU1NTk4NjE@._V1_SX300.jpg,5.6,"21,984",tt0099165
3131,Broadway Damage,1997,Not Rated,19 May 1998,111 min,"Comedy, Drama, Musical, Romance",Victor Mignatti,Victor Mignatti,"Mara Hobel, Michael Lucas, Hugh Panaro, Aaron Williams","A quirky, romantic comedy about the complexity and frustration of finding a true love in the gay community. Marc is a struggling actor who finds an apartment in NYC by searching the ...",English,USA,https://m.media-amazon.com/images/M/MV5BMzY4MzI1OTEyMF5BMl5BanBnXkFtZTcwMzY3NDkxMQ@@._V1_SX300.jpg,6.6,618,tt0118780
3132,Daddy-Long-Legs,1919,Unrated,11 May 1919,85 min,"Comedy, Drama",Marshall Neilan,"Jean Webster (story), Agnes Christine Johnston (adapted by)","Mary Pickford, Milla Davenport, Percy Haswell, Fay Lemport","An orphan discovers that she has an anonymous benefactor who is willing to pay her college tuition, unaware he's the same man who has been romantically pursuing her.","None, English",USA,https://m.media-amazon.com/images/M/MV5BMWYwYTc4NmItYTMwZS00NDFlLWFmYWMtMzdhMGRhNTQzNzliXkEyXkFqcGdeQXVyNjA5MTAzODY@._V1_SX300.jpg,6.5,"1,318",tt0010040
3133,Go West,1925,Not Rated,01 Nov 1925,69 min,"Comedy, Western",Buster Keaton,"Buster Keaton, Lex Neal (assistant writer), Raymond Cannon (scenario)","Howard Truesdale, Kathleen Myers, Ray Thompson, Brown Eyes",With little luck at keeping a job in the city a New Yorker tries work in the country and eventually finds his way leading a herd of cattle to the West Coast.,"None, English",USA,https://m.media-amazon.com/images/M/MV5BMTk4MDQzODIwOV5BMl5BanBnXkFtZTgwNTQ3NTY2MzE@._V1_SX300.jpg,7.2,"3,925",tt0015863
3134,La Grande Illusion,1937,Not Rated,12 Sep 1938,113 min,"Drama, War",Jean Renoir,"Charles Spaak (scenario and dialogue), Jean Renoir (scenario and dialogue)","Jean Gabin, Dita Parlo, Pierre Fresnay, Erich von Stroheim","During WWI, two French soldiers are captured and imprisoned in a German P.O.W. camp. Several escape attempts follow until they are eventually sent to a seemingly inescapable fortress.","French, German, English, Russian",France,https://m.media-amazon.com/images/M/MV5BMTg3MTI5NTk0N15BMl5BanBnXkFtZTgwMjU1MDM5MTE@._V1_SX300.jpg,8.1,"34,272",tt0028950
3135,The Great Santini,1979,PG,26 Oct 1979,115 min,Drama,Lewis John Carlino,"Pat Conroy (novel), Lewis John Carlino (written for the screen by)","Robert Duvall, Blythe Danner, Michael O'Keefe, Lisa Jane Persky","As he approaches manhood, Ben Meechum struggles to win the approval of his demanding alpha male father, an aggressively competitive, but frustrated Marine pilot.",English,USA,https://m.media-amazon.com/images/M/MV5BMGQwZjA0ZTgtZTMzYy00Y2FiLWJhZGUtNGI0MzEzYmFhNmZjXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,7.2,"5,756",tt0079239
3136,The James Dean Story,1957,Not Rated,14 Jan 1957,81 min,"Documentary, Biography","Robert Altman, George W. George",Stewart Stern,"Martin Gabel, James Dean","This documentary, which was undertaken soon after James Dean's death, looks at Dean's life through the use of still photographs with narration, and interviews with many of the people involved in his short life.",English,USA,https://m.media-amazon.com/images/M/MV5BMTYxNDY2MTE3MF5BMl5BanBnXkFtZTgwMDM0NDUzMzE@._V1_SX300.jpg,6.4,549,tt0050558
3137,The Sea Wolves,1980,PG,05 Jun 1981,120 min,"Action, History, War",Andrew V. McLaglen,"James Leasor (book), Reginald Rose (screenplay)","Gregory Peck, Roger Moore, David Niven, Trevor Howard","During World War II, the British must attack a German ship, but it's safe in neutral Goa. As a result, they send civilians: former soldiers who are about sixty years old.","English, German, Portuguese","Switzerland, UK, USA",https://m.media-amazon.com/images/M/MV5BODBiOTBhNGQtZmE1Yi00MjA4LWE0ZDAtY2FkMTdhOTc3MDM0XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg,6.3,"4,067",tt0081470
3138,Stealing Home,1988,PG-13,26 Aug 1988,98 min,"Drama, Romance, Sport","Steven Kampmann, William Porter","Steven Kampmann, William Porter","Mark Harmon, Blair Brown, Jonathan Silverman, Harold Ramis",Ex baseball player Billy comes home to receive his childhood darling's ashes (suicide). He reminisces.,English,USA,https://m.media-amazon.com/images/M/MV5BZDdiMWQzMTctZmE4Ny00NmQ2LWI0Y2EtMDZlMjcyOGFlZTFjXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,6.7,"4,120",tt0096171
3139,Tarzan the Fearless,1933,Passed,11 Aug 1933,200 min,"Action, Adventure, Mystery, Romance",Robert F. Hill,"Edgar Rice Burroughs (story), Walter Anthony (dialogue editor)","Buster Crabbe, Julie Bishop, Edward Woods, Philo McCullough","Mary Brooks' father, who has been studying ancient tribes, falls into the hands of the people of Zar, god of the Emerald Fingers. Tarzan helps Mary locate her father, rescues everyone from the High Priest of Zar and takes Mary to his cave.",English,USA,https://m.media-amazon.com/images/M/MV5BNDUxZjc3MTMtM2IxOC00Nzc4LTk4OTQtOTFhZWUyZTQ2YzAzXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,5.2,601,tt0024645
3140,Three Ages,1923,Not Rated,24 Sep 1923,63 min,Comedy,"Edward F. Cline, Buster Keaton","Clyde Bruckman (story and titles), Joseph A. Mitchell (story and titles), Jean C. Havez (story and titles)","Buster Keaton, Margaret Leahy, Wallace Beery, Joe Roberts",The misadventures of Buster in three separate historical periods.,None,USA,https://m.media-amazon.com/images/M/MV5BMjI3OTEzODA4NF5BMl5BanBnXkFtZTgwODc0NDIwMjE@._V1_SX300.jpg,7.1,"4,115",tt0014538
3141,The Two Jakes,1990,R,10 Aug 1990,137 min,"Crime, Drama, Mystery, Romance",Jack Nicholson,"Robert Towne (characters), Robert Towne","Jack Nicholson, Harvey Keitel, Meg Tilly, Madeleine Stowe","The sequel to Chinatown (1974) finds J.J. ""Jake"" Gittes investigating adultery and murder, and the money that comes from oil.",English,USA,https://m.media-amazon.com/images/M/MV5BMTQ5NjJjNDMtOTg2Zi00Y2Q3LWJhNDMtZTRkODdiYmNhZmJiXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,6.2,"11,580",tt0100828
3142,U2: Rattle and Hum,1988,PG-13,04 Nov 1988,99 min,"Documentary, Music",Phil Joanou,N/A,"Bono, The Edge, Adam Clayton, Larry Mullen Jr.",A documentary of the Irish rock group U2 on their Fall 1987 tour of North America.,English,USA,https://m.media-amazon.com/images/M/MV5BMTY4MDYzNzQ4NF5BMl5BanBnXkFtZTcwMjAxODEzMQ@@._V1_SX300.jpg,7.6,"5,672",tt0096328
3143,Hell in the Pacific,1968,G,18 Dec 1968,103 min,"Adventure, War",John Boorman,"Alexander Jacobs (screenplay), Eric Bercovici (screenplay), Reuben Bercovitch (story)","Lee Marvin, Toshirô Mifune","During World War II, an American pilot and a marooned Japanese navy captain are deserted on a small uninhabited island in the Pacific Ocean. There, they must cease their hostility and cooperate if they want to survive, but will they?","English, Japanese",USA,https://m.media-amazon.com/images/M/MV5BOTRjNDhhN2EtMGJmMy00YWNiLTg5ZmYtNTNiMjc5OGNlMTgwXkEyXkFqcGdeQXVyMjgxMzgyNjI@._V1_SX300.jpg,7.3,"7,810",tt0063056
3144,The Glass Bottom Boat,1966,Approved,09 Jun 1966,110 min,"Comedy, Romance",Frank Tashlin,Everett Freeman,"Doris Day, Rod Taylor, Arthur Godfrey, John McGiver","After a series of misunderstandings, the head of an aerospace research laboratory begins to suspect his new girlfriend is a Russian spy.",English,USA,https://m.media-amazon.com/images/M/MV5BYzdiMWViOTQtNzQxNS00ZmNlLWEwNjMtYjY2NDcwNTljOGY5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,6.5,"4,368",tt0060463
3145,Cradle Will Rock,1999,R,21 Jan 2000,132 min,Drama,Tim Robbins,Tim Robbins,"Hank Azaria, Rubén Blades, Joan Cusack, John Cusack","A true story of politics and art in the 1930s U.S., focusing on a leftist musical drama and attempts to stop its production.","English, Italian",USA,https://m.media-amazon.com/images/M/MV5BMTcwNzMzOTE2NV5BMl5BanBnXkFtZTcwMTk1OTMyMQ@@._V1_SX300.jpg,6.8,"8,815",tt0150216
3146,Deuce Bigalow: Male Gigolo,1999,R,10 Dec 1999,88 min,"Comedy, Romance",Mike Mitchell,"Harris Goldberg, Rob Schneider","Rob Schneider, William Forsythe, Eddie Griffin, Arija Bareikis","An average aquarium cleaner house-sits for a gigolo, only to be forced to become one himself.",English,USA,https://m.media-amazon.com/images/M/MV5BZWIzMzQxZTUtYTJmYi00ZGNmLWEzMDUtZGM2ZjJiNTU2MTk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,5.7,"71,506",tt0205000
3147,The Green Mile,1999,R,10 Dec 1999,189 min,"Crime, Drama, Fantasy, Mystery",Frank Darabont,"Stephen King (novel), Frank Darabont (screenplay)","Tom Hanks, David Morse, Bonnie Hunt, Michael Clarke Duncan","The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.","English, French",USA,https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_SX300.jpg,8.6,"1,173,084",tt0120689
3148,The Cider House Rules,1999,PG-13,07 Jan 2000,126 min,"Drama, Romance",Lasse Hallström,"John Irving (novel), John Irving (screenplay)","Tobey Maguire, Charlize Theron, Delroy Lindo, Paul Rudd","A compassionate young man, raised in an orphanage and trained to be a doctor there, decides to leave to see the world.",English,USA,https://m.media-amazon.com/images/M/MV5BNmY5YzA4OTQtOTQzZS00NDZmLTlhNzQtNzk5NTIyZWE2ZjVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7.4,"94,194",tt0124315
3149,Diamonds,1999,PG-13,18 Feb 2000,91 min,"Comedy, Mystery",John Asher,Allan Aaron Katz,"Kirk Douglas, Dan Aykroyd, Corbin Allred, Lauren Bacall",Mystery about an ex-prizefighter who embarks on a journey to find 13 missing diamonds.,"English, Polish, German","Germany, USA",https://m.media-amazon.com/images/M/MV5BMjEzMDE3NTkzNF5BMl5BanBnXkFtZTYwMDk4NDg5._V1_SX300.jpg,5.5,"1,498",tt0167423
3150,The War Zone,1999,R,11 Jun 1999,98 min,"Drama, Thriller",Tim Roth,"Alexander Stuart (novel), Alexander Stuart (screenplay)","Annabelle Apsion, Kate Ashfield, Lara Belmont, Freddie Cunliffe","An alienated teenager, saddened that he has moved away from London, must find a way to deal with a dark family secret.",English,"Italy, UK",https://m.media-amazon.com/images/M/MV5BN2NlZTEyZTYtMGM5MS00OTlkLTk1YTgtZGY2MGQyODZlYTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7.3,"9,749",tt0141974
3151,The Bat Whispers,1930,Passed,13 Nov 1930,83 min,"Crime, Thriller, Horror, Drama, Mystery, Comedy",Roland West,"Mary Roberts Rinehart (based upon a stage play by), Avery Hopwood (based upon a stage play by)","Chance Ward, Richard Tucker, Wilson Benge, DeWitt Jennings",A master criminal terrorizes the occupants of an isolated country mansion.,English,USA,https://m.media-amazon.com/images/M/MV5BMTUwMjg3NDc2OF5BMl5BanBnXkFtZTgwMzk4ODQwMjE@._V1_SX300.jpg,6.4,865,tt0020668
3152,The Last Picture Show,1971,R,22 Oct 1971,118 min,"Drama, Romance",Peter Bogdanovich,"Larry McMurtry (screenplay), Peter Bogdanovich (screenplay), Larry McMurtry (novel)","Timothy Bottoms, Jeff Bridges, Cybill Shepherd, Ben Johnson","In 1951, a group of high schoolers come of age in a bleak, isolated, atrophied North Texas town that is slowly dying, both culturally and economically.",English,USA,https://m.media-amazon.com/images/M/MV5BNmVjNzZkZjQtYmM5ZC00M2I0LWJhNzktNDk3MGU1NWMxMjFjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,8.0,"43,564",tt0067328
3153,The 7th Voyage of Sinbad,1958,G,23 Dec 1958,88 min,"Action, Adventure, Family, Fantasy",Nathan Juran,Ken Kolb,"Kerwin Mathews, Kathryn Grant, Richard Eyer, Torin Thatcher","When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",English,USA,https://m.media-amazon.com/images/M/MV5BMjA0MzUzMjQ5MF5BMl5BanBnXkFtZTgwMDAxNzYzNTE@._V1_SX300.jpg,7.1,"12,228",tt0051337
3154,Blood on the Sun,1945,Approved,20 Jul 1945,94 min,"Drama, Romance, Thriller, War",Frank Lloyd,"Lester Cole (screenplay), Nathaniel Curtis (additional scenes), Garrett Fort (story), Frank Melford (idea)","James Cagney, Sylvia Sidney, Porter Hall, John Emery",A dedicated American reporter in 1930s Japan is determined to expose that government's plan for world domination.,"English, Japanese",USA,https://m.media-amazon.com/images/M/MV5BZTdhNGQ2YzQtNmNjNC00NDAzLTlkZWMtODQ3Y2M3MDhiMWU2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,6.1,"1,831",tt0037547
3155,Anna and the King,1999,PG-13,17 Dec 1999,148 min,"Drama, History, Romance",Andy Tennant,"Anna Leonowens (diaries), Steve Meerson (screenplay), Peter Krikes (screenplay)","Jodie Foster, Chow Yun-Fat, Bai Ling, Tom Felton","The story of the romance between the King of Siam and widowed British schoolteacher, Anna Leonowens, during the 1860s.","English, Thai, French",USA,https://m.media-amazon.com/images/M/MV5BZWQzMmY1ZDktMjk0Yi00MGJmLWI0ZWQtYzQzNjU2MTk5ZjA5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_SX300.jpg,6.7,"36,041",tt0166485
3156,Bicentennial Man,1999,PG,17 Dec 1999,132 min,"Comedy, Drama, Sci-Fi",Chris Columbus,"Isaac Asimov (short story ""The Bicentennial Man""), Isaac Asimov (novel), Robert Silverberg (novel), Nicholas Kazan (screenplay)","Robin Williams, Embeth Davidtz, Sam Neill, Oliver Platt",An android endeavors to become human as he gradually acquires emotions.,English,"USA, Germany",https://m.media-amazon.com/images/M/MV5BYTU4Nzg5YmItNzE0Yy00Y2VmLWI3OTYtNTFjODEzMDE0YTI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.9,"111,514",tt0182789
3157,Stuart Little,1999,PG,17 Dec 1999,84 min,"Adventure, Comedy, Family, Fantasy",Rob Minkoff,"E.B. White (book), M. Night Shyamalan (screenplay), Greg Brooker (screenplay)","Michael J. Fox, Geena Davis, Hugh Laurie, Jonathan Lipnicki","The Little family adopt a charming young mouse named Stuart, but the family cat wants rid of him.","English, Dutch","Germany, USA",https://m.media-amazon.com/images/M/MV5BMDJlZWZiODItMGE3NC00Yzg3LWFhYTYtZTI2YWNlNjExMDE4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,5.9,"127,395",tt0164912
3158,The Emperor and the Assassin,1998,R,14 Nov 1998,162 min,"Drama, History, Romance",Kaige Chen,"Kaige Chen, Peigong Wang","Gong Li, Fengyi Zhang, Zhou Sun, Xiaohe Lü","In pre-unified China, the King of Qin sends his concubine to a rival kingdom to produce an assassin for a political plot, but as the king's cruelty mounts she finds her loyalty faltering.",Mandarin,"China, Japan, France",https://m.media-amazon.com/images/M/MV5BNjc4MDA0MTY1MF5BMl5BanBnXkFtZTYwOTM4MTY5._V1_SX300.jpg,7.2,"5,960",tt0162866
3159,Fantasia 2000,1999,G,16 Jun 2000,75 min,"Animation, Comedy, Family, Fantasy, Music","James Algar, Gaëtan Brizzi, Paul Brizzi, Hendel Butoy, Francis Glebas, Eric Goldberg, Don Hahn, Pixote Hunt","Eric Goldberg (story), Joe Grant (original concept), Perce Pearce (story development), Carl Fallberg (story development), Gaëtan Brizzi (story), Paul Brizzi (story), Don Hahn, David Reynolds, Irene Mecchi, Brenda Chapman (original concept), Elena Driskill (concept for ""Death & Re-birth of the Forest""), Mel Shaw","Steve Martin, Itzhak Perlman, Quincy Jones, Bette Midler",An update of the original film with new interpretations of great works of classical music.,English,USA,https://m.media-amazon.com/images/M/MV5BMTE3OGUxNmItZmM3MC00ZTI3LTg0YTUtMzA3MGJkZjkyNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,7.2,"35,668",tt0120910
3160,Magnolia,1999,R,07 Jan 2000,188 min,Drama,Paul Thomas Anderson,Paul Thomas Anderson,"Pat Healy, Genevieve Zweig, Mark Flanagan, Neil Flynn","An epic mosaic of interrelated characters in search of love, forgiveness, and meaning in the San Fernando Valley.","English, German, French",USA,https://m.media-amazon.com/images/M/MV5BZjk3YThkNDktNjZjMS00MTBiLTllNTAtYzkzMTU0N2QwYjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,8.0,"292,452",tt0175880
3161,Onegin,1999,R,19 Nov 1999,106 min,"Drama, Romance",Martha Fiennes,"Peter Ettedgui (screenplay), Alexander Pushkin (poem), Michael Ignatieff (screenplay)","Ralph Fiennes, Liv Tyler, Toby Stephens, Lena Headey","Russia, 1820s: Onegin inherits his uncle's country estate and moves there from St. Petersburg. He befriends his neighbor, Lensky, and meets Tatyana through him. She falls in love with Onegin but he just wants friendship.","English, French","UK, USA",https://m.media-amazon.com/images/M/MV5BMDk3NjE3Y2YtZjM2MC00MTk2LWJhNzItZDk3NTBlZjliYzcxXkEyXkFqcGdeQXVyMTgxOTIzNzk@._V1_SX300.jpg,6.9,"7,499",tt0119079
3162,Simpatico,1999,R,04 Feb 2000,106 min,"Comedy, Crime, Drama",Matthew Warchus,"Sam Shepard (original play), Matthew Warchus (screenplay), David Nicholls (screenplay)","Nick Nolte, Jeff Bridges, Sharon Stone, Catherine Keener","After scams at horse races and making lots of money, 3 young people split. 20 years later, one of them, a drunk, creates chaos with photos from back then.",English,"UK, France, USA",https://m.media-amazon.com/images/M/MV5BNzE5YjQ0MjItOTNhMS00NTliLWJjYmEtMTE1NTExNjRlZjRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,4.7,"3,337",tt0174204
